gene,correlation,p_value
ENSG00000250826.2,-0.020330307599861704,0.7167065132835373
ENSG00000230997.5,-0.02033081551572242,0.7166997395365418
ENSG00000272162.1,-0.020345241043589223,0.7165073648175878
ENSG00000260258.2,-0.020348294249793217,0.7164666504272315
ENSG00000184887.13,-0.020353393938702488,0.7163986480555954
ENSG00000111241.2,-0.020362048989763307,0.7162832414335001
ENSG00000129354.11,-0.02036938189871427,0.7161854693275508
ENSG00000175658.4,-0.020382954285287174,0.7160045164179142
ENSG00000100243.20,-0.020383685393464395,0.7159947694189899
ENSG00000254453.1,-0.02038510968511692,0.7159757811585373
ENSG00000179028.4,-0.020396037325604067,0.7158301027100742
ENSG00000182776.4,-0.020396037325604067,0.7158301027100742
ENSG00000276757.1,-0.020400425165488047,0.7157716104811525
ENSG00000271977.1,-0.02040109539706096,0.7157626760855903
ENSG00000255142.1,-0.02040251890010812,0.7157437004752515
ENSG00000180913.3,-0.020405741842166154,0.7157007385908737
ENSG00000235872.2,-0.02041225383373812,0.7156139363427305
ENSG00000266844.1,-0.020427178566932692,0.7154150094116939
ENSG00000203650.7,-0.02043355930816254,0.7153299684481581
ENSG00000261364.1,-0.020434253347601183,0.71532071867174
ENSG00000259476.1,-0.02044202354576365,0.7152171645789713
ENSG00000180221.6,-0.020448180162291316,0.7151351185298561
ENSG00000114745.13,-0.02044883583236195,0.7151263809464021
ENSG00000163659.12,-0.020458915028268725,0.7149920683500544
ENSG00000197006.13,-0.020471134492283816,0.7148292469078913
ENSG00000264968.1,-0.02047993052889535,0.7147120498136572
ENSG00000128394.16,-0.020480132959071154,0.7147093527426629
ENSG00000218868.1,-0.020498491302933783,0.7144647707708928
ENSG00000269189.1,-0.02050673992950849,0.7143548866262994
ENSG00000266050.2,-0.020507868772420338,0.7143398491949446
ENSG00000271492.1,-0.020517795575817156,0.7142076179909284
ENSG00000223535.4,-0.020525003698757628,0.7141116066561859
ENSG00000250016.2,-0.020532547197719325,0.7140111329769124
ENSG00000253979.1,-0.02053321539877454,0.7140022332840615
ENSG00000234636.2,-0.020539556636436584,0.7139177769980285
ENSG00000144785.8,-0.020551746096256693,0.7137554404913944
ENSG00000251545.2,-0.020560604671303547,0.7136374720566475
ENSG00000169224.12,-0.020584898667084277,0.7133139872051066
ENSG00000172464.2,-0.020590888048553233,0.7132342439326357
ENSG00000266127.1,-0.02060335877189865,0.7130682173818715
ENSG00000272899.2,-0.020613437688442218,0.7129340435705549
ENSG00000263375.1,-0.020618992981765914,0.7128600934799537
ENSG00000183826.16,-0.0206203351628581,0.7128422272450966
ENSG00000204177.10,-0.020632467494144206,0.7126807367204062
ENSG00000151806.13,-0.020634744643997692,0.7126504275586394
ENSG00000270799.1,-0.020635734665465408,0.7126372503845508
ENSG00000127540.11,-0.020636189209808094,0.7126312004332905
ENSG00000213035.4,-0.020641806837692223,0.7125564317114104
ENSG00000212182.2,-0.020645122491254157,0.7125123027773151
ENSG00000265337.1,-0.02065074347586382,0.7124374937546444
ENSG00000253307.1,-0.020657652191963867,0.7123455502376158
ENSG00000238460.1,-0.020659133782849795,0.7123258332697504
ENSG00000234553.1,-0.02066200537971811,0.7122876186881943
ENSG00000235358.1,-0.020666379915649166,0.7122294047051855
ENSG00000255689.1,-0.0206690197372575,0.7121942761794591
ENSG00000242860.3,-0.020683552596803753,0.7120008959937884
ENSG00000242876.3,-0.020685639437811015,0.7119731291452889
ENSG00000230872.1,-0.020687375643237204,0.7119500280329677
ENSG00000075886.10,-0.02069023942936287,0.7119119244504905
ENSG00000103534.16,-0.020699376375907737,0.7117903592663093
ENSG00000274378.1,-0.02070515857969639,0.7117134320076197
ENSG00000258763.5,-0.020708032838319977,0.7116751935502657
ENSG00000229457.1,-0.020710756777147336,0.7116389555780959
ENSG00000237223.6,-0.020713090928392148,0.7116079036682775
ENSG00000260934.1,-0.02071706095468926,0.7115550903185569
ENSG00000246627.6,-0.020734213808041847,0.7113269213584735
ENSG00000188396.3,-0.020735648951724094,0.7113078321009315
ENSG00000226609.1,-0.020735758516146497,0.7113063747605427
ENSG00000232097.1,-0.0207362962997439,0.7112992215982978
ENSG00000260192.1,-0.020736381904914038,0.7112980829499332
ENSG00000215305.9,-0.020737012014286463,0.711289701781843
ENSG00000109851.6,-0.020756994898679063,0.7110239248144489
ENSG00000279396.1,-0.02076263279132578,0.7109489458647238
ENSG00000198908.11,-0.020773739685780314,0.7108012422066124
ENSG00000279707.1,-0.020775469091126333,0.7107782448964345
ENSG00000137992.14,-0.020775741565887865,0.7107746216017004
ENSG00000180537.12,-0.020781087988869462,0.710703527649675
ENSG00000281371.1,-0.020781436852158663,0.710698888734161
ENSG00000269930.1,-0.020785229624911163,0.7106484560495666
ENSG00000173681.16,-0.02078569205549269,0.7106423071737589
ENSG00000243648.1,-0.02078964246155834,0.7105897799319862
ENSG00000182890.4,-0.020792265379025805,0.7105549046223941
ENSG00000160602.13,-0.02079969961124578,0.710456059517295
ENSG00000280029.3,-0.020801261134704024,0.7104352982111131
ENSG00000260082.1,-0.02080278350795317,0.7104150576342023
ENSG00000250990.1,-0.020809896547464297,0.7103204895498185
ENSG00000183643.4,-0.020812304896010665,0.7102884714859332
ENSG00000232354.7,-0.02081598073284056,0.7102396036360268
ENSG00000216425.4,-0.020821016822347653,0.7101726540404503
ENSG00000157211.10,-0.02082578389666925,0.7101092827743108
ENSG00000173011.11,-0.020830126116203693,0.7100515610662523
ENSG00000224837.1,-0.02083176173148309,0.7100298190417261
ENSG00000179091.4,-0.020832577226339848,0.7100189788607569
ENSG00000260466.1,-0.02084032110478075,0.7099160442202347
ENSG00000255319.5,-0.020842510395372757,0.7098869442743587
ENSG00000258765.1,-0.020847778461377545,0.709816923118761
ENSG00000227238.1,-0.020852183312420586,0.7097583773644817
ENSG00000050730.15,-0.020855352435784125,0.7097162569682344
ENSG00000120693.13,-0.02085637085285559,0.7097027215101106
ENSG00000167065.13,-0.020858736944159607,0.7096712748934074
ENSG00000258629.1,-0.02086234831370795,0.70962327881292
ENSG00000131849.10,-0.02086492575877732,0.7095890245703934
ENSG00000187416.11,-0.020871901316582706,0.7094963223440085
ENSG00000181908.5,-0.020876085351389222,0.7094407203365606
ENSG00000164871.17,-0.02087797454171993,0.7094156152243876
ENSG00000188687.15,-0.02088779925583851,0.709285061420542
ENSG00000134612.11,-0.020895357623176743,0.709184629307756
ENSG00000166278.14,-0.020900073940967143,0.7091219635922741
ENSG00000228294.6,-0.020915451393025718,0.7089176569915732
ENSG00000239713.7,-0.020916704061266906,0.708901014814635
ENSG00000157020.17,-0.020918564088956065,0.70887630389014
ENSG00000137563.11,-0.0209276051501596,0.7087561955160229
ENSG00000135835.10,-0.020929725934770414,0.708728022434142
ENSG00000226782.2,-0.020932123098551508,0.7086961783333813
ENSG00000231137.1,-0.020934878103879718,0.708659581264928
ENSG00000280230.1,-0.020939914422148275,0.7085926813154897
ENSG00000229384.2,-0.020944302462953503,0.7085343945857345
ENSG00000280408.1,-0.02094446155091341,0.7085322814383636
ENSG00000221883.2,-0.020950241974225195,0.7084555022441467
ENSG00000236577.1,-0.020975493554981132,0.7081201295564474
ENSG00000181963.5,-0.020976718196498295,0.7081038662116736
ENSG00000279891.1,-0.020980645767993404,0.7080517086180095
ENSG00000242102.3,-0.020982878188850397,0.708022062992472
ENSG00000234977.1,-0.02098586118747285,0.7079824506920945
ENSG00000239453.1,-0.020988804123862646,0.7079433711630182
ENSG00000169064.12,-0.021000530238301764,0.7077876665895636
ENSG00000175792.11,-0.021001454002111744,0.7077754009586161
ENSG00000163915.7,-0.021002782981127448,0.7077577550585751
ENSG00000260037.5,-0.021013898313033748,0.7076101741687181
ENSG00000230830.1,-0.021020023426732582,0.7075288542573573
ENSG00000270981.1,-0.021021279164306354,0.7075121829005125
ENSG00000231910.1,-0.021023583674647493,0.7074815882451405
ENSG00000234511.8,-0.021035016167306363,0.7073298175427631
ENSG00000224207.3,-0.021048825580212864,0.7071465077521126
ENSG00000169919.16,-0.02104907910441719,0.7071431425628573
ENSG00000228620.1,-0.021058811682359988,0.7070139601243889
ENSG00000171853.15,-0.021070202559770743,0.7068627774127088
ENSG00000227790.6,-0.02107061880918955,0.7068572530591762
ENSG00000125863.17,-0.0210756128500454,0.7067909746519656
ENSG00000203772.7,-0.021079747735030192,0.7067361002050102
ENSG00000272129.1,-0.021097503856940585,0.7065004742893611
ENSG00000266149.1,-0.02110211601328622,0.7064392749878478
ENSG00000128789.20,-0.021109532862495214,0.7063408638139194
ENSG00000227895.5,-0.021113446655546115,0.70628893524552
ENSG00000261105.5,-0.021114113891185036,0.7062800824370844
ENSG00000235102.1,-0.0211171658113133,0.7062395904036227
ENSG00000240435.2,-0.02112142655119617,0.7061830614677493
ENSG00000260922.1,-0.021122545833113203,0.7061682117755768
ENSG00000229976.1,-0.021128673367778482,0.7060869187667149
ENSG00000229224.1,-0.021149840036572932,0.7058061296880254
ENSG00000229769.2,-0.0211543520170094,0.7057462806032201
ENSG00000119673.14,-0.02115521730927885,0.7057348031562143
ENSG00000086730.16,-0.021156042446414565,0.7057238583987281
ENSG00000258623.1,-0.0211618956219198,0.7056462226357448
ENSG00000242325.1,-0.021163114450126308,0.7056300566396435
ENSG00000259120.2,-0.02116740718987118,0.7055731206990492
ENSG00000140379.7,-0.021170857206970095,0.7055273632398487
ENSG00000226631.1,-0.021180667744814023,0.7053972522035955
ENSG00000169953.11,-0.021186913611127057,0.7053144216462852
ENSG00000228216.1,-0.021187580037545596,0.7053055839307311
ENSG00000261386.2,-0.021193712084642394,0.7052242665510764
ENSG00000259641.5,-0.021203242384117478,0.7050978914311399
ENSG00000279694.1,-0.02120471444816517,0.7050783720665856
ENSG00000186766.7,-0.0212134534721954,0.7049624978022446
ENSG00000259496.2,-0.021213722894542323,0.7049589255303028
ENSG00000229079.1,-0.0212151193496491,0.7049404100303894
ENSG00000255484.2,-0.021218653715162083,0.7048935489043122
ENSG00000196922.10,-0.021232062849052113,0.7047157712284245
ENSG00000252355.1,-0.021233424043236852,0.7046977254762344
ENSG00000213965.3,-0.021242982259033438,0.7045710140537722
ENSG00000228601.1,-0.021252406358300696,0.7044460885765536
ENSG00000180172.6,-0.02126213282455308,0.7043171632557381
ENSG00000262999.1,-0.02126370505070748,0.7042963240284728
ENSG00000144847.12,-0.021277858894218057,0.7041087304573587
ENSG00000164889.12,-0.021278016553294556,0.7041066409612171
ENSG00000254508.5,-0.021280841377998086,0.7040692032123699
ENSG00000164270.17,-0.021287587379924325,0.7039798005077069
ENSG00000121440.14,-0.0212935027922825,0.7039014087035921
ENSG00000170465.9,-0.021293992850830425,0.7038949145252398
ENSG00000053900.10,-0.021298915529200567,0.703829681162569
ENSG00000225231.1,-0.021300534989155656,0.7038082212018405
ENSG00000198805.11,-0.021300613620938352,0.7038071792339421
ENSG00000100181.21,-0.021302614310050802,0.703780667826945
ENSG00000118271.9,-0.021306006211353534,0.7037357220943594
ENSG00000255342.1,-0.021306925536299537,0.7037235403922203
ENSG00000263635.1,-0.021310928350733265,0.703670501167707
ENSG00000259618.1,-0.021329738721190213,0.70342127389289
ENSG00000255274.8,-0.02133471339109505,0.7033553674978196
ENSG00000268892.1,-0.021345066499378357,0.7032182125361648
ENSG00000269035.1,-0.02137189151298893,0.702862887299988
ENSG00000272967.1,-0.021378378930199317,0.7027769644020626
ENSG00000175489.9,-0.021385512070479062,0.7026824935572581
ENSG00000229941.5,-0.021394681383913528,0.7025610624815475
ENSG00000134508.12,-0.021400531579602644,0.7024835911021465
ENSG00000109132.6,-0.02140566030961617,0.7024156762824023
ENSG00000236137.1,-0.021410401588506673,0.7023528942071603
ENSG00000164483.16,-0.021412320157865955,0.7023274898710568
ENSG00000267413.1,-0.021413252131427002,0.7023151494569244
ENSG00000133624.13,-0.02141675812795577,0.7022687266838857
ENSG00000244384.3,-0.02141695144992265,0.7022661669468808
ENSG00000236876.3,-0.0214199775793011,0.7022260990188788
ENSG00000255660.1,-0.0214235463172708,0.7021788476574556
ENSG00000183718.5,-0.02142386909724263,0.7021745739921925
ENSG00000237434.1,-0.021450595213413186,0.7018207479037731
ENSG00000263020.5,-0.02145242740756501,0.7017964939067408
ENSG00000275638.1,-0.021460482000853563,0.7016898733770829
ENSG00000236199.1,-0.021470284094087206,0.7015601286678214
ENSG00000159588.14,-0.021472204137336595,0.7015347151661787
ENSG00000104805.15,-0.021472735400989262,0.7015276834719562
ENSG00000265100.1,-0.02150343463055399,0.7011213981376435
ENSG00000237003.1,-0.02150356069813176,0.7011197298864289
ENSG00000173110.7,-0.021518272037907415,0.7009250646999478
ENSG00000260136.5,-0.021526749141480832,0.7008129018092889
ENSG00000280216.1,-0.021528394679781196,0.7007911299913542
ENSG00000237642.1,-0.021536811475100698,0.7006797727291864
ENSG00000219481.10,-0.021537374094091972,0.7006723293036178
ENSG00000227372.10,-0.021556772162535053,0.7004157111742071
ENSG00000236058.3,-0.02157351575630924,0.7001942366008012
ENSG00000259604.5,-0.02157374175870963,0.7001912473452713
ENSG00000036828.13,-0.021577290157375868,0.7001443145103019
ENSG00000229238.3,-0.021579584024782796,0.7001139753182961
ENSG00000231882.1,-0.02158663142779426,0.7000207678044303
ENSG00000170324.19,-0.021587781502741727,0.7000055575746797
ENSG00000229891.1,-0.021593709217198904,0.6999271629323867
ENSG00000172201.10,-0.021605559338066956,0.699770453388075
ENSG00000247556.6,-0.02160978132779432,0.699714623606524
ENSG00000224001.2,-0.02161088472990816,0.6997000329564171
ENSG00000188386.5,-0.021611107138531045,0.6996970919871988
ENSG00000235593.1,-0.021614420488752006,0.6996532791942869
ENSG00000115963.13,-0.02162365706347436,0.6995311482089805
ENSG00000228995.1,-0.02163517679581463,0.699378838920088
ENSG00000116701.14,-0.02164643700365981,0.6992299725949296
ENSG00000244575.3,-0.02164806797040281,0.6992084112448274
ENSG00000165863.16,-0.02165608615655191,0.6991024144840113
ENSG00000205549.8,-0.021656420131784048,0.6990979996105104
ENSG00000107872.12,-0.02166104316111253,0.6990368880661245
ENSG00000273032.1,-0.021667171395569857,0.6989558822980179
ENSG00000138495.6,-0.021683057617614784,0.6987459069323255
ENSG00000214331.8,-0.02168573580069884,0.6987105104369699
ENSG00000251459.1,-0.02168883184331431,0.6986695920685924
ENSG00000280397.1,-0.02169128211546334,0.6986372090434232
ENSG00000260389.1,-0.02169258524041392,0.6986199870449252
ENSG00000114805.16,-0.021700585709200054,0.6985142568527176
ENSG00000236829.9,-0.021703788247361026,0.6984719353423341
ENSG00000271751.1,-0.021718017897352736,0.6982839019406756
ENSG00000273025.1,-0.021725864279735253,0.6981802261780962
ENSG00000224100.1,-0.021733189514371712,0.6980834415000443
ENSG00000260162.2,-0.02174453664092193,0.6979335272146729
ENSG00000272839.1,-0.02175197285555734,0.6978352888983963
ENSG00000130643.8,-0.021755460728786827,0.6977892130519795
ENSG00000189090.7,-0.021760632808567083,0.6977208903756046
ENSG00000253675.1,-0.021761003596685254,0.6977159923939076
ENSG00000248468.1,-0.02176617637274291,0.6976476631338462
ENSG00000145777.14,-0.021766487425834893,0.6976435543873747
ENSG00000237651.6,-0.021772020663391827,0.6975704665055574
ENSG00000251224.1,-0.021777633309101714,0.6974963325836349
ENSG00000227586.5,-0.021780960682658966,0.6974523847470838
ENSG00000042445.13,-0.021786339090471656,0.6973813490560579
ENSG00000268186.1,-0.02179820419684597,0.6972246491838853
ENSG00000223907.1,-0.021798284707062146,0.6972235859469181
ENSG00000217646.1,-0.0218120853895995,0.6970413396136589
ENSG00000143355.15,-0.02181386522900626,0.6970178370276253
ENSG00000111885.6,-0.021815548589811155,0.6969956086973373
ENSG00000119457.7,-0.021819950461303077,0.696937484382411
ENSG00000235947.1,-0.02182792100573752,0.6968322421912275
ENSG00000235899.1,-0.021831043926929,0.6967910090668494
ENSG00000225212.4,-0.021832633162774027,0.6967700261196947
ENSG00000279606.1,-0.021832836339505408,0.6967673435599099
ENSG00000008311.14,-0.021834443582095027,0.6967461231313874
ENSG00000228030.2,-0.021838323290655652,0.6966949003012993
ENSG00000256108.1,-0.021844262245738176,0.6966164924161797
ENSG00000106733.20,-0.02185143011424468,0.6965218643399922
ENSG00000145246.13,-0.02185247117608843,0.6965081209409004
ENSG00000108799.12,-0.021855225732428412,0.6964717576168492
ENSG00000167468.16,-0.02185681469705638,0.6964507817649287
ENSG00000267992.1,-0.021864755267458968,0.6963459621079754
ENSG00000266466.1,-0.02186674015072753,0.6963197615186493
ENSG00000151418.11,-0.021870980823850292,0.6962637855637346
ENSG00000265813.2,-0.0218713325731936,0.696259142623513
ENSG00000243029.3,-0.02187464810692906,0.6962153795592224
ENSG00000213664.4,-0.02187932404834601,0.6961536616372911
ENSG00000254498.1,-0.02188594720553487,0.6960662457702076
ENSG00000271278.1,-0.021890355911784443,0.6960080596040277
ENSG00000091106.18,-0.02189971061445522,0.6958846020075031
ENSG00000185078.3,-0.021901020007749475,0.6958673220822259
ENSG00000242715.7,-0.021904914058049698,0.6958159336396119
ENSG00000184761.7,-0.021910038111297308,0.6957483153893353
ENSG00000147246.9,-0.021910288274125053,0.6957450142415814
ENSG00000243701.5,-0.021910593345750087,0.6957409885253047
ENSG00000198556.13,-0.021913802649540255,0.6956986391631423
ENSG00000120833.13,-0.021914959824188958,0.6956833695383516
ENSG00000166035.10,-0.021922123248491777,0.69558884652201
ENSG00000276951.1,-0.02192402515473645,0.6955637512264439
ENSG00000257880.1,-0.021935683375008792,0.6954099304531497
ENSG00000271963.1,-0.021937965187247367,0.695379825248579
ENSG00000231147.2,-0.021939751988525873,0.6953562513296808
ENSG00000162711.16,-0.02194020049224357,0.6953503341030892
ENSG00000264072.1,-0.021943466231143283,0.6953072489143194
ENSG00000122783.16,-0.021943554620045314,0.6953060828051486
ENSG00000114770.16,-0.02194776494566577,0.6952505370775186
ENSG00000139574.8,-0.021951673946808133,0.6951989681024096
ENSG00000168589.14,-0.021954365591307767,0.6951634597579679
ENSG00000180016.2,-0.021957475473995815,0.6951224348175217
ENSG00000239799.1,-0.021961436515011482,0.6950701828558853
ENSG00000245870.2,-0.021963777878378,0.6950392975044848
ENSG00000229704.1,-0.021966015861120503,0.695009776336611
ENSG00000185565.11,-0.021968244080882934,0.6949803844091942
ENSG00000225371.1,-0.021971143590733523,0.6949421383339309
ENSG00000271164.1,-0.021976063254124704,0.6948772471281804
ENSG00000103490.13,-0.021977364530872408,0.694860083436285
ENSG00000235028.3,-0.021991967757864148,0.6946674792159239
ENSG00000269364.1,-0.021994006186308014,0.694640595627753
ENSG00000139278.9,-0.02199479051171145,0.6946302517407178
ENSG00000149476.14,-0.022000562534931364,0.6945541305409014
ENSG00000230749.4,-0.02201693806893748,0.6943381873748505
ENSG00000262222.1,-0.022019342541662563,0.6943064818185049
ENSG00000121964.14,-0.022020798432596904,0.6942872845910325
ENSG00000092051.16,-0.02202527925196905,0.6942282021945434
ENSG00000185615.15,-0.022032284107610527,0.694135842511829
ENSG00000279620.1,-0.02203357157882748,0.6941188675740874
ENSG00000213297.8,-0.02203787058625803,0.6940621875038574
ENSG00000263165.1,-0.0220383009333714,0.694056513705456
ENSG00000196099.4,-0.022048471469738144,0.6939224279103402
ENSG00000248697.1,-0.0220575115230058,0.6938032541250104
ENSG00000273553.1,-0.022070465924439696,0.6936324911618711
ENSG00000224656.1,-0.02207440849490045,0.693580523866411
ENSG00000273214.1,-0.022079170770966813,0.6935177538870894
ENSG00000228013.1,-0.022079452551215795,0.6935140399007941
ENSG00000236156.2,-0.022098462027037642,0.6932635036650298
ENSG00000272699.1,-0.022100975416134445,0.6932303808388721
ENSG00000270987.1,-0.02211602943002662,0.6930320029669312
ENSG00000211698.2,-0.022145299652159462,0.6926463475746655
ENSG00000224396.1,-0.022149128608806815,0.6925959042878523
ENSG00000226828.1,-0.02214937984908014,0.6925925944557698
ENSG00000257759.2,-0.022154022221273238,0.6925314370302627
ENSG00000100288.19,-0.022157759106191197,0.6924822097119636
ENSG00000276851.1,-0.022167650132422632,0.6923519179341283
ENSG00000234627.3,-0.022178102964427685,0.6922142354895584
ENSG00000007350.16,-0.022180596617133983,0.6921813911302692
ENSG00000232734.1,-0.022181527128126682,0.692169135346129
ENSG00000207145.1,-0.02218814125821468,0.6920820227812126
ENSG00000112874.9,-0.022195544256565253,0.6919845250967048
ENSG00000158747.13,-0.022207958454176866,0.6918210411895132
ENSG00000258520.1,-0.022210242130409105,0.6917909687673265
ENSG00000196814.14,-0.022221238825897983,0.6916461663671317
ENSG00000082996.19,-0.022250341337119714,0.6912630041794205
ENSG00000279956.1,-0.022259814518337192,0.6911382977259815
ENSG00000168309.16,-0.02226089570322383,0.6911240653675949
ENSG00000150244.11,-0.02227891089335694,0.6908869353840644
ENSG00000279346.1,-0.022279517424943673,0.6908789522673487
ENSG00000243830.2,-0.022285091079944107,0.690805593900243
ENSG00000158023.9,-0.022285609921340856,0.6907987652504173
ENSG00000165113.12,-0.02229477239781344,0.6906781788769345
ENSG00000274698.1,-0.022295140503407345,0.6906733344417788
ENSG00000238040.1,-0.02230156169345363,0.6905888307216727
ENSG00000137571.10,-0.02231154999347012,0.6904573909855806
ENSG00000226597.1,-0.02231382445465671,0.6904274618075924
ENSG00000254158.1,-0.022317995736181036,0.6903725740036557
ENSG00000168594.15,-0.022324049521008756,0.6902929181645333
ENSG00000125967.16,-0.02232695805314243,0.6902546488464122
ENSG00000270809.1,-0.02233062970431861,0.6902063398345626
ENSG00000170858.10,-0.022333066694027556,0.6901742763262186
ENSG00000213946.3,-0.02233841711330857,0.6901038827249893
ENSG00000168734.13,-0.022343358005253777,0.6900388795019416
ENSG00000235018.1,-0.02234850013390005,0.689971231191145
ENSG00000266521.1,-0.0223515415069402,0.6899312209549131
ENSG00000138336.8,-0.022363192445261155,0.6897779571131892
ENSG00000269559.2,-0.022366544852650452,0.6897338597634803
ENSG00000259436.1,-0.02237033470834273,0.6896840095099844
ENSG00000100354.20,-0.022373312053127935,0.6896448476417367
ENSG00000135596.17,-0.022378460092311248,0.6895771359608044
ENSG00000198758.10,-0.022380649989816127,0.6895483331924643
ENSG00000241316.6,-0.022384949508220175,0.689491784801481
ENSG00000225510.2,-0.02238674539381642,0.6894681653552924
ENSG00000218713.1,-0.022390972381824307,0.6894125732946312
ENSG00000279391.1,-0.0223924318457743,0.6893933792561878
ENSG00000226199.1,-0.022396397898626897,0.689341220993372
ENSG00000235389.2,-0.022397126481867733,0.6893316394260088
ENSG00000205266.9,-0.022402596388443465,0.6892597064998951
ENSG00000241535.1,-0.022402684486594777,0.6892585479732185
ENSG00000238213.1,-0.02240573327572567,0.6892184555975509
ENSG00000070010.18,-0.02240599091899383,0.6892150675608912
ENSG00000144848.10,-0.022406051992164125,0.6892142644430496
ENSG00000256824.1,-0.02241645610221496,0.6890774545208598
ENSG00000176476.8,-0.02242129360326166,0.6890138467461848
ENSG00000220585.4,-0.02242978234302566,0.6889022345199197
ENSG00000163209.14,-0.022431769052034423,0.6888761137104298
ENSG00000267365.1,-0.022433788521224216,0.6888495625557203
ENSG00000236426.5,-0.022434249559021697,0.6888435010728663
ENSG00000131548.7,-0.022435262070954233,0.6888301891674699
ENSG00000131538.7,-0.022435262070954233,0.6888301891674699
ENSG00000272219.1,-0.02243684853505288,0.6888093314728215
ENSG00000230683.1,-0.02244067496880916,0.6887590252289976
ENSG00000263424.1,-0.022442236548756295,0.6887384954824027
ENSG00000233384.1,-0.02244852470147102,0.6886558288373746
ENSG00000270210.1,-0.02245354513203803,0.6885898308466479
ENSG00000280435.1,-0.022462973175374636,0.688465897272502
ENSG00000275359.1,-0.022463203987250283,0.688462863307169
ENSG00000180846.8,-0.022464193633471845,0.6884498547075701
ENSG00000280149.1,-0.022469970185126437,0.6883739255173648
ENSG00000166268.10,-0.022474473598036365,0.688314733114897
ENSG00000226608.3,-0.02247515324389321,0.6883058000837057
ENSG00000263164.1,-0.022475701702406845,0.6882985913653475
ENSG00000238180.1,-0.022488918821734184,0.6881248793835684
ENSG00000053770.11,-0.022495549739284613,0.6880377357120331
ENSG00000167549.18,-0.022496168170552538,0.6880296084841965
ENSG00000267874.1,-0.022500881146470003,0.6879676732255574
ENSG00000179593.15,-0.022519365897663197,0.6877247772110509
ENSG00000267741.1,-0.022520919427344965,0.6877043647549111
ENSG00000170477.12,-0.02252827942526764,0.6876076618378815
ENSG00000099812.8,-0.022532109064317806,0.6875573462715153
ENSG00000180626.9,-0.022538373239739944,0.6874750476104238
ENSG00000232422.1,-0.022539239167107736,0.6874636713570125
ENSG00000176289.4,-0.022543309274540346,0.6874102006406981
ENSG00000236972.2,-0.022544956600742017,0.6873885594645945
ENSG00000136754.16,-0.022549149009239787,0.6873334843032805
ENSG00000249753.2,-0.022562327766276938,0.6871603673276727
ENSG00000223810.2,-0.02256454850319317,0.687131197195861
ENSG00000163288.13,-0.022565671769470302,0.6871164428892779
ENSG00000072849.10,-0.02257871422131754,0.6869451366006982
ENSG00000196932.11,-0.022581644162954356,0.6869066554367508
ENSG00000276809.1,-0.022595127302647653,0.686729581462505
ENSG00000114923.16,-0.022595188200137353,0.6867287817350266
ENSG00000280316.1,-0.02259547860269312,0.6867249680702492
ENSG00000143891.16,-0.022595579743241657,0.6867236398601587
ENSG00000240571.1,-0.022601113806365335,0.6866509662373189
ENSG00000212939.2,-0.022606986158011388,0.6865738533435015
ENSG00000278955.1,-0.022608229907856596,0.6865575214361289
ENSG00000263821.1,-0.0226124745920322,0.686501784806365
ENSG00000229190.1,-0.022613621254654832,0.686486728356489
ENSG00000242321.1,-0.022617443036232195,0.6864365466933283
ENSG00000159261.10,-0.02262247626173277,0.6863704603407518
ENSG00000260400.1,-0.022640278226955243,0.6861367393284478
ENSG00000064655.18,-0.022643365224628977,0.6860962133463612
ENSG00000135842.16,-0.022643509917533357,0.6860943138457382
ENSG00000180347.13,-0.022666238616880507,0.6857959603654437
ENSG00000225327.3,-0.022678505014551403,0.6856349629353737
ENSG00000170523.3,-0.022691363205960498,0.685466213414812
ENSG00000239317.1,-0.022694422510256076,0.6854260657337349
ENSG00000257016.1,-0.022696773827178877,0.6853952096714904
ENSG00000235354.1,-0.022703943161493663,0.685301130543852
ENSG00000225663.7,-0.022711274116133575,0.685204935586134
ENSG00000229762.1,-0.022712704562566532,0.68518616621716
ENSG00000236469.1,-0.02271465156125433,0.6851606193030231
ENSG00000205035.8,-0.022716418580333797,0.685137434243336
ENSG00000241997.3,-0.022717674217616245,0.6851209592042832
ENSG00000106853.16,-0.02271788430506603,0.6851182026911504
ENSG00000249931.4,-0.022719172108618332,0.6851013057834245
ENSG00000236114.1,-0.022735610621253996,0.6848856344660388
ENSG00000260569.2,-0.0227378367129765,0.6848564303741417
ENSG00000090238.11,-0.02273787569749618,0.6848559189405021
ENSG00000147059.8,-0.022739352660301346,0.6848365429332178
ENSG00000109684.14,-0.022741804484032957,0.6848043783578665
ENSG00000223956.1,-0.022746836619803812,0.6847383653980443
ENSG00000244155.1,-0.022750137231222885,0.6846950683587758
ENSG00000162688.15,-0.022753305150095562,0.6846535129347805
ENSG00000167272.10,-0.022762352024339336,0.6845348450838903
ENSG00000171100.14,-0.022762354915314798,0.6845348071642015
ENSG00000205057.4,-0.022763292644254106,0.6845225074170745
ENSG00000144407.9,-0.022768046184884875,0.6844601587531458
ENSG00000235020.4,-0.02277507232420763,0.6843680060187407
ENSG00000239978.1,-0.022778192459687905,0.6843270847578439
ENSG00000161048.11,-0.022779270153483726,0.6843129507817498
ENSG00000099956.17,-0.022781288971875285,0.6842864742335685
ENSG00000240418.1,-0.022782499975965903,0.684270592253213
ENSG00000186952.14,-0.022786537670319313,0.6842176400238817
ENSG00000233080.2,-0.02279692611671067,0.6840814081376193
ENSG00000274308.1,-0.02281263211261912,0.6838754624635032
